,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
3464,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 24, 2016",A3O9909XW58Z5Y,{'Style:': ' 3 Color'},Gerardo Santillan,good job,Five Stars,1471996800,
3465,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 23, 2016",A3JSXW0IJXQ1LA,{'Style:': ' 3 Color'},Amazon Customer,Use it daily,Five Stars,1471910400,
3466,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 23, 2016",A37GGUZP1FTYSJ,{'Style Name:': ' 5 Color'},Marcus W.,i like it,Five Stars,1471910400,
3467,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"08 22, 2016",A1T4JR8EPU3Y9S,{'Style Name:': ' 5 Color'},Frandy Moncin,It's okay,Three Stars,1471824000,
3468,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 19, 2016",A39VS1E5RIQHGS,{'Style Name:': ' 5 Color'},wildmanaz,So far so good easy to read and well lit,Five Stars,1471564800,
3469,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,5,True,"08 18, 2016",A14ORLQNERPYFR,{'Style Name:': ' 5 Color'},Mike S.,"I have had this for four months now and it has held up very well. The only reason I knocked my review down a star is that mine came with two of the same keys: instead of the "" > ."" key I have two ""quote"" keys (see picture).",I have had this for four months now and it ...,1471478400,['https://images-na.ssl-images-amazon.com/images/I/61JgyhCrePL._SY88.jpg']
3470,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 18, 2016",AMOZHNHSJBXF8,{'Style Name:': ' 5 Color'},Nanc,Easy on the eyes and easy to use.,Lights help with vision.  Large letters,1471478400,
3471,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 17, 2016",A3OXRH62MUCUBL,{'Style:': ' 3 Color'},Dave PED,Just as Advertised!,Five Stars,1471392000,
3472,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 17, 2016",AKQMH5904OP3Q,{'Style:': ' 3 Color'},&amp;%!*&amp;$#@,I really like the backlit keyboard,Five Stars,1471392000,
3473,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 15, 2016",A10TWOMIA78DMU,{'Style Name:': ' 5 Color'},Shelbydoo06,This is a bit of a clicker but if you don't type continuously on a regular basis it's fine. I love it because now I don't have to turn the room lights on just to check my email or do a little research on my computer. I'm sure that saves me a little money too.,Helps Save a Little Electricity,1471219200,
3474,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 11, 2016",A2MWPTKI6LEOTB,{'Style Name:': ' 5 Color'},Doug,"Nice keyboard, love the large letters and backlighting","At Last, A Keyboard for old folks!!",1470873600,
3475,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"08 8, 2016",A1GNLP233YDK41,{'Style Name:': ' 5 Color'},Purple Rose of Wamego,"A good purchase, although the larger keys took a little getting used to.  The other person who routinely uses the new keyboard has been having more trouble getting used to it than I did--not sure why.  The illuminated keys are worth, well worth, the trouble it took me to adjust to them--and, at least in my case, I did adjust to them after a couple of weeks.",The illuminated keys are well worth the time it takes to adjust to their larger size,1470614400,
3476,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,3.0,,True,"08 7, 2016",A1CYUYR3IPPF3N,{'Style:': ' 3 Color'},RealReviewsBYTruGeek,"big print is nice, but the large letters and numbers obscures the symbols, makes the even harder to read.","large letters and numbers, but very small symbols.",1470528000,
3477,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"08 7, 2016",A3ROJULWKQA7LP,{'Style:': ' 3 Color'},Trust N. Me,Looks great! Large letters are awesome. Needs more color options for lighting.,Four Stars,1470528000,
3478,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 6, 2016",A1J7UM3QJNL01D,{'Style Name:': ' 5 Color'},STEVE BRAVER,excellent for vision impaired,Five Stars,1470441600,
3479,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 5, 2016",AUK145NHZSV6A,{'Style:': ' 3 Color'},Gregory Myers,"Very good keyboard to use in a dimly lighted area, if you have sight issues or if you have large fingers ... I love this board!","Great Keyboard for dimly lighted area, if you have seeing problems or have large plump fingers!",1470355200,
3480,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 5, 2016",A3S7OAYGAOZMCJ,{'Style:': ' 3 Color'},lisa lang,Huge letters that when lights are out you can see if you are a one finger typer. Im not but occasionally have to see the keyboard. I recommend this for someone who's having issues with their site.,I recommend this for someone who's having issues with their site,1470355200,
3481,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"08 5, 2016",A201J77DCVRU16,{'Style Name:': ' 5 Color'},Sparky,very nice keyboard,Five Stars,1470355200,
3482,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,False,"08 2, 2016",A3QUZ2WMO6FKBE,{'Style:': ' 3 Color'},JonathanL,"Great keyboard.  Love the colors and the fact that its backlit with large characters on the keys. Makes it much easier typing in the darkened room.  Keyboard action is almost as good as a regular wired keyboard.  Overall pleased with this purchase.  Of the three colors, purple and blue are preferred.  The red backlit color is a bit garish.",nice backlit keyboard,1470096000,
3483,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"07 30, 2016",A34HM702IZ26D4,{'Style:': ' 3 Color'},Act inc.,"Works great. I just hope this keyboard lasts for a while. I got it just in case my vision starts to go as I get older, and plus I game.",Works great. I just hope this keyboard lasts for a ...,1469836800,
3484,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 30, 2016",A137UEIU93IFEF,{'Style Name:': ' 5 Color'},Marion Botello,Second time I bought this keyboard. I love it as a 55 year old person it is perfect with extra large keys and lighted keys.,I love it as a 55 year old person it is ...,1469836800,
3485,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 28, 2016",A21776CR265ZT8,{'Style Name:': ' 5 Color'},gramatt,"This is a great keyboard. I love the backlighting as I work mostly in low/no light. Different colors help too. This is corded, However, it has a 5 ft cord and works great with the long cord. The larger keys are easier to use. I use this with my laptop.",Great keyboard.,1469664000,
3486,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 27, 2016",A257V07GUI1J8G,{'Style:': ' 3 Color'},Katydid,Excellent!  Visibility wonderful.  Simple setup.,Favorite keyboard!,1469577600,
3487,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,2,True,"07 26, 2016",A2FY7MGJ21GZJ4,{'Style Name:': ' 5 Color'},GMKnits,"I love this keyboard! Full sized keys (with larger than usual characters on them), and your choice of colors at the touch of a button. Has several HOT KEYS across the top, including EMAIL, HOME, FAVES, PLAY/PAUSE, REWIND, FAST FORWARD, STOP, VOLUME DOWN, VOLUME UP, MUTE, MUSIC PLAYER, THIS PC, and CALCULATOR.  I had hoped it had one to put the PC to sleep, but it does not, and there is no way to program the hot keys. A little bit ""clicky"" on the keys,but nothing sticks or gives me any trouble. My granddaughters DESPERATELY want it. Ha ha.",GREAT keyboard. Use it in the dark!,1469491200,
3488,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"07 26, 2016",A3AFSIC2K153D7,{'Style:': ' 3 Color'},Twilock,"Love the look and feel of this keyboard.  The keys feel really responsive, although the up arrow key is pointing down but of course it works correctly on the computer.  I'm sure i can pop it off and turn it around.",Love the look and feel of this keyboard,1469491200,['https://images-na.ssl-images-amazon.com/images/I/81nXz29inTL._SY88.jpg']
3489,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 26, 2016",AEMTE111KM6E1,{'Style Name:': ' 5 Color'},Amazon Customer,A good keyboard whether you use the lights or not.  I'm not sure why I need all the color choices but I do find the lighted option to be very helpful.,Need a new board?  Try this.,1469491200,
3490,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"07 25, 2016",A17ZX96DAV0IK1,{'Style:': ' 3 Color'},Craig,"Been using this thing for a while and it is a great rugged keyboard, I work as an IS consultant and always pounding away on this thing and I literally mean pounding at times and it still works with no sticking or unresponsive keys. The lights are always turned on 24/7 and still working. Love this thing.",... this thing for a while and it is a great rugged keyboard,1469404800,
3491,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 24, 2016",A31MAKDCY17ACH,{'Style Name:': ' 5 Color'},Violet Weed,"This is the second one I've bought of this brand. First one I got at Wal mart but I spilled water on it and it shorted out a couple of keys.
That one had 3 backlit colors, this one has five but I always use the intensely light bloe one. I love the touch, none of the keys stick, and I don't find myself making typos because of keys being too close or too far apart.
This keyboard is perfect for a typist, I don't know how it does as a gaming keyboard.",Perfect for typists.,1469318400,
3492,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 24, 2016",A3ASSGX93BULR3,{'Style Name:': ' 5 Color'},J. J. Watkins,Really surprised by the quality and effectiveness of this keyboard. Got it for my father with poor eyesight and he loves it! PnP with Win 7 and has a variety of lighting color choices for the keys. The letters actually light up. Dimmer on board also. I tried it out before sending it to him and keys worked fine - no sticking.,Great for fading/dim eyesight...,1469318400,
3493,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 24, 2016",ALOGZDSPWZI72,{'Style:': ' 3 Color'},S. Thornburg,"This is a very nice keyboard, and the illumination is a nice feature. The keys are easy to read, and they have a nice feel. The color can be changed to suit your preference (red, blue or purple), or you can disable illumination completely. This is an excellent keyboard to accompany the various refurbished computers currently on the market, which are very good quality but generally come with the worst possible keyboards. I am very happy with these keyboards.","Good quality, nice features, fair price",1469318400,
3494,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 23, 2016",A1HR96DRC76MB7,{'Style Name:': ' 5 Color'},Jim,Love these keys! Easy to see and I can choose which LED lighting whenever I want.,East to see keys and 5 LED colors.,1469232000,
3495,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 23, 2016",AWBWSVMQYY7B0,{'Style:': ' 3 Color'},David J Moore,"Love it, great for visually impaired persons, such as i. Brightly lit",Five Stars,1469232000,
3496,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"07 23, 2016",A18IDJBPG3R21N,{'Style Name:': ' 5 Color'},PT,This large lighted keyboard is impressive and appears to be well built.,Large Keyboard,1469232000,
3497,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"07 21, 2016",A28EZO9GB7UUVZ,{'Style Name:': ' 5 Color'},Zachary Hatfield,"Everything works perfectly, and the dimmer is totally usable.  Took away one star because the keys are a little too light, and lack the amount of tactile feedback that I prefer, but for the price, great.",Excellent for the price!,1469059200,
3498,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 20, 2016",A3B88OFWETIC8H,{'Style Name:': ' 5 Color'},unbridled_id,"I was wary based upon some reviews, but have found no issues thus-far.  I love the color choices and the light blue option turns green when you dim it...I like green !

Keys are big and operation is smooth....so far so good.",Really nice...take the plunge.,1468972800,
3499,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 19, 2016",A3A83YHI8DV4XB,{'Style:': ' 3 Color'},Rick Disheroon (fodder),"Is exactly as advertised. I am using it on my Linux PC and it works perfect. It was listed in good condition and I will say it was perfect condition. I could not be more pleased with it. It's great. Thanks Azio, great deal and keyboard.",Great keyboard.,1468886400,
3500,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 18, 2016",A2NF748UV51PRE,{'Style Name:': ' 5 Color'},Marine Tiger,"My eyes had begun to fail me...needed a keyboard,that I could see the letters, since I type with two fingers...this a really nice keyboard...the letters are large and the lighting  can be turned up or down...the keys have a good feel, you can change the color and there is a dial to control the brightness...has all the extra keys on the top row for mail , sound, music, home, mute and  keys I never had before, it puts the calculator on the screen another key put '' This PC"" on the monitor so you can make changes and another to bring up Bookmarks...and it was a great deal, brought it on Prime Day...love this keyboard, if it getting hard to see your keyboard letters, buy this",Love this keyboard!,1468800000,
3501,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 15, 2016",A20EF9TYC9QX4T,{'Style Name:': ' 5 Color'},Vu Q. Le,Great for seniors! Great at night!,Five Stars,1468540800,
3502,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 15, 2016",A2YG31E7FW77GN,{'Style Name:': ' 5 Color'},Tommy Pereira,"Works as advertised.. No more typing in the dark. There were no instructions and I had to learn from trial and error how to turn the light off. Just hold the button to change color down for about 3 seconds and it will power the light off. Otherwise, it is working fine after a few weeks.",it is working fine after a few weeks,1468540800,
3503,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 14, 2016",A22X0WVB11QKQP,{'Style Name:': ' 5 Color'},Paul Forster,Excellent Quality!,Five Stars,1468454400,
3504,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"07 14, 2016",A1PS54D65LYMKM,{'Style:': ' 3 Color'},Ronald C. Weingart,"It's almost perfect except that the dual purpose numerical keys on the right only show the numerals and not the dual functions Home, End, Page Up, Page Down and the four directional arrows.  I use the numerical keypad for the dual functions, not the numbers, which is why having the dual markings on these keys is important to me.  But for that, I would have given the keyboard five stars.",Almost perfect.,1468454400,
3505,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,,True,"07 12, 2016",A35BJC96XAW7AK,{'Style:': ' 3 Color'},Mike135,Terrible quality.  The keys have absolutely no tension at all which causes constant typing errors.  If you're a rapid typist you know your fingers will touch the sides of other keys at times when you're typing but most keyboards have sufficient tension built into the keys that it doesn't matter.  Since the keys on this keyboard have no tension at all it thinks you've pressed keys when you haven't.,Don't bother,1468281600,
3506,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 9, 2016",A3CRHFT909FUWU,{'Style:': ' 3 Color'},J.T.Ward,"I didn't think much of this keyboard, but is its really great board. 3 colors and it is very accurate when punching keys at night.",Well worth keyboard and it really grows on you.,1468022400,
3507,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 8, 2016",A306T1KKEYBKN1,{'Style Name:': ' 5 Color'},Roger E,These keyboards are a little noisy to use but they are so easy to see what your doing in the dark. When I wear this one out I will buy another,... a little noisy to use but they are so easy to see what your doing in the dark,1467936000,
3508,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,False,"07 7, 2016",A3O05XOQHFBMK8,{'Style:': ' 3 Color'},ScubaJoe,"One of my users was driving me nuts about being able to see the keys and the Caps Lock light on every keyboard I took up to him. Then one day I see this keyboard in a Newegg email and not only does it have good Caps lock light and huge letters and numbers the darn this is well back light. I had to order it if for nothing more than a joke. Hover hound said Amazon Prime had it cheaper so I ordered it here. I put it in while the user was off and forgot about it. I got a call one day thanking me profusely, he loved it. He is not much more than a one finger typist so I can not answer to how good it is for gamers or high speed typist. He just dropped something heavy on it and broke several keys and I asked should we get another and the answer was a resounding YES.",I can see clearly now....,1467849600,
3509,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 6, 2016",A115HCRU7P3U5E,{'Style:': ' 3 Color'},Big Jim,Large backlit letters make the keyboard easy to use. Choice of colors is a nice feature.,Big lighted letters...this has it all,1467763200,
3510,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"07 6, 2016",ARLTBDAHPN7RZ,{'Style Name:': ' 5 Color'},J. Moss,"Great keyboard, feels great typing and love the lighted keys in a dark room",Azio Vision Backlit Keyboard,1467763200,
3511,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,2,True,"07 3, 2016",A3IEGYINAITD13,{'Style Name:': ' 5 Color'},lisa,"well the bad news is it is very clumsy to type as the buttons are quite raised up so i make many mistakes having to raise my fingers more than normal on a lower button keyboard. the good is if you like the higher buttons is the lighting is very good and the brightness wheel so this is very nice. i will be returning sadly as i cannot do these raised keys. it is however meant to be for the brightness and perhaps for those who are with bigger hands. so again, the legibility is great, colors are great,. ....",very good for large hands,1467504000,
3512,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,1.0,2,False,"07 3, 2016",A3NB53FSEZSOKF,{'Style:': ' 3 Color'},dms1,"The lighted keyboard is great when new, but the more you use it the more the keys stick. Do not recommenced.",Need to replace it already,1467504000,
3513,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,2,True,"07 3, 2016",A1XF8BGX50515M,{'Style:': ' 3 Color'},Ken,"Got this for my grandpa.
The text is big and the lit keys make it easier for him to see what he's doing.
Also, he was quite entertained by the ability to change the colors of the keys.",Great for seniors!,1467504000,
3514,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"07 2, 2016",A31LALG2SYPEBV,{'Style:': ' 3 Color'},Dan Kuzma,See in the dim light.,Five Stars,1467417600,
3515,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,2,True,"07 2, 2016",A2WUK6OX8N6D1,{'Style Name:': ' 5 Color'},Don C,"Shipping time was early and packaging was good I love this key board!! With the back lit large keys my typing speed has increased, and I realized how much trouble I had typing. I have been having trouble with my vision in low light, but not any more. Very good product, would recommend it to friends any time.  ;o)",love this key board,1467417600,
3516,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 29, 2016",A2X037UFCQ1VBT,{'Style:': ' 3 Color'},djohnson3626,Love the 3 color LEDs lighting the keys.,Five Stars,1467158400,
3517,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,3,True,"06 28, 2016",AA2V2CKL7N3K5,{'Style Name:': ' 5 Color'},Stephen N. House,"Good keyboard for the price.  Not a touch typist even with 30 years in the computer field.  The one review I read was right, rotten documentation but after all its a keyboard.  The one thing not mentioned is that if you want to turn the LED lighting off you need to hold the color button down for 5 seconds.  If your a touch typist might have a funny feel to it but no big deal really.  In fact with the price of the other lit keyboards on the market it really is a good one.",Really good keyboard,1467072000,
3518,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 25, 2016",A3EJEZOOSCFBFJ,{'Style Name:': ' 5 Color'},John Morley,AS ADVERTISED !,AS ADVERTISED !,1466812800,
3519,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 24, 2016",A10XPBX2C9OP5O,{'Style Name:': ' 5 Color'},Happy Times,I love it works really good,Five Stars,1466726400,
3520,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,2,True,"06 23, 2016",A3JKM0FQ7BOEBN,{'Style:': ' 3 Color'},JESSIE GLOVER SR,pefect for my failing eyesigh,Five Stars,1466640000,
3521,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 23, 2016",A1QDD2V7AWGPEE,{'Style:': ' 3 Color'},Willard E. May,"A very good product as well as the price , will use again. A++++",Azio,1466640000,
3522,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"06 22, 2016",A1RHBI07JTQBER,{'Style:': ' 3 Color'},Cyclonus,"I really like the back lighting on the keyboard, makes typing easier",Great product,1466553600,
3523,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 22, 2016",A3M78M7EK24BID,{'Style Name:': ' 5 Color'},Suzanne Collis,"Awesome keyboard....Day or night, I can see it!!!!!!!!!",Five Stars,1466553600,
3524,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"06 18, 2016",A2Y1IYM1NINZ67,{'Style:': ' 3 Color'},Psilo G,"good keyboard for 20$ with nice media buttons(has mail,home,bookmarks,volume,video playback buttons,desktop,calculator...). the keys a bit larger than other keyboards i used(not the font but the actual size). Good value although you will feel the plastic and cheaper materials used.",good keyboard for 20$ with nice media buttons(has mail,1466208000,
3525,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 10, 2016",A2BT0VSRSO56G9,{'Style:': ' 3 Color'},J. Alberts,"I've never had a backlit keyboard before. The normal keyboard I got with my Asus PC recently has dark grey on black keys. Hard to see unless you have light shining directly on it. So I decided to try a backlit.

This one arrived on time, perfect condition. Plugged it in, and away it went. Types well, easy to see. What's not to like?

Highly recommended.",Excellent backlit keyboard.,1465516800,
3526,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,4.0,,True,"06 10, 2016",A5ZGPM7QLVSYS,{'Style Name:': ' 5 Color'},Raul J. Mendez II,Keyboard is good but not meant for the industrial typists.,Fair value for the money,1465516800,
3527,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,2,True,"06 9, 2016",AKM6ZEC9E7L6Y,{'Style Name:': ' 5 Color'},Peggy Fitzpatrick,"I'm very pleased with this keyboard! The keys are all in the right place, the letters and numbers are easy to see, and the touch of the keys is really easy on the fingers (I love to type FAST!). It's easy to change the color or change the brightness of the keys. It is slightly wider and deeper than the one I had before (HP model that came with my computer), but still fits on my keyboard shelf, leaving enough room for my mouse. The symbol keys look a little different, but I think I'll get used to those in no time! I usually leave the overhead light off in my computer room at night, since I'm in and out of there all evening. I no longer have to keep a flashlight handy! The packaging is very nice, the box describes all the features. They've also included a user guide that has 2 pages of info about the keyboard, and then a page about support and warranty info. And there's a little card included that asks if you're happy or troubled with your keyboard, and then lets you know what you can do in each instance.  I definitely recommend this keyboard if you're looking to replace your standard keyboard with a backlit keyboard.",Great replacement keyboard for your standard-sized keyboard!,1465430400,
3528,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 9, 2016",A1PE0Y4B7HHS20,{'Style Name:': ' 5 Color'},Amazon Customer,"Great key board love the lights, love the on /off switch. This keyboard doubles as a night light in my office. The clacking of keys isn't that bad for 25 bux this is a great deal and I plan to buy my family members this keyboard for birthdays and Christmas.. I am editing this as of July  9th . I bought a second keyboard for sons birthday  and it is as good as the first but i cannot write a review for some lame reason. Take this 5 star review and double it for both keyboards 10 / 10 would buy again.. Absolutely amazing product !!!",Inexpensive Backlite Keyboard with letters you can actually see.,1465430400,
3529,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 8, 2016",A2WGHMI699F7AG,{'Style Name:': ' 5 Color'},Richard Thompson,"It's very easy to change the colors and brightness.  It has a nice gradual (seems analog) progression from off -> dim -> bright.  The brightness is changed with a dial. To change the color, I just press the color change button and it flips between the five colors. The large size of the characters is very helpful.

Viewed from an angle leaning back in my computer chair, the LED's can be seen but not a problem.  There's no light bleeding like other backlit keyboards I've used.

The feel is not the clicky kind. This is a preference thing any my preference changes so I welcome the easy feel.",Looks great,1465344000,
3530,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 7, 2016",A1EU7JLKAU6GWH,{'Style Name:': ' 5 Color'},Jed W,"I'm a writer. And my computer is in a dark corner of the room. I'm always working at night, and was forever getting my fingers on the wrong keys, then having to backspace over all of that and try again. This keyboard cured that. With the keys lit up (day and night) they look HUGE!

Great keyboard!",This thing rules!,1465257600,
3531,B00I0S6SK0,Azio Vision Backlit USB Keyboard with Large Print keys and 5 Interchangeable Backlight Colors (KB506) - Wired,5.0,,True,"06 6, 2016",ARGISG81VYQS2,{'Style Name:': ' 5 Color'},Rene Collard,This keyboard has been excellent.,Five Stars,1465171200,
